,Type,precision,recall,f1-score,sourcedataset
58,/finance/currency,0.0,0.0,-1.0,figer
59,/product/computer,0.0,0.0,-1.0,figer
60,/location/city,0.6666666865348816,0.9743589758872986,0.7916666865348816,figer
61,/game,0.0,0.0,-1.0,figer
62,/medicine/medical_treatment,0.3333333432674408,1.0,0.5,figer
63,/building/sports_facility,1.0,0.800000011920929,0.888888955116272,figer
64,/internet,1.0,1.0,1.0,figer
65,/written_work,0.4545454680919647,0.7142857313156128,0.5555555820465088,figer
66,/computer/programming_language,0.0,0.0,-1.0,figer
67,/person/director,0.0,0.0,-1.0,figer
68,/location/country,1.0,0.8333333134651184,0.9090909361839294,figer
69,/government/political_party,0.0,0.0,-1.0,figer
70,/event/election,0.0,0.0,-1.0,figer
71,/location,0.6643356680870056,0.9313725233078004,0.7755102515220642,figer
72,/person/politician,0.3333333432674408,0.6000000238418579,0.4285714328289032,figer
73,/living_thing/animal,0.0,0.0,-1.0,figer
74,/software,0.0,0.0,-1.0,figer
0,/organization,0.7860962748527527,0.8963414430618286,0.8376068472862244,bbn
1,/product/car,0.0,0.0,-1.0,bbn
2,/event/natural_disaster,0.0,0.0,-1.0,bbn
3,/military,0.0,0.0,-1.0,bbn
4,/art/film,0.0,0.0,-1.0,bbn
5,/product/weapon,0.0,0.0,-1.0,bbn
6,/finance/stock_exchange,0.0,0.0,-1.0,bbn
7,/rail/railway,0.0,0.0,-1.0,bbn
8,/government,0.0,0.0,-1.0,bbn
9,/building/hospital,1.0,0.5,0.6666666865348816,bbn
10,/location/body_of_water,0.0,0.0,-1.0,bbn
11,/transit,0.0,0.0,-1.0,bbn
12,/geography/mountain,0.0,0.0,-1.0,bbn
13,/organization/sports_league,0.0,0.0,-1.0,bbn
14,/organization/educational_institution,0.7241379022598267,0.91304349899292,0.807692289352417,bbn
15,/location/province,0.4166666567325592,0.7142857313156128,0.5263158082962036,bbn
16,/food,0.0,0.0,-1.0,bbn
17,/news_agency,0.0,0.0,-1.0,bbn
18,/person/athlete,0.0,0.0,-1.0,bbn
19,/person/soldier,0.0,0.0,-1.0,bbn
20,/disease,0.0,0.0,-1.0,bbn
21,/event,0.0799999982118606,0.25,0.1212121248245239,bbn
22,/person/doctor,0.0,0.0,-1.0,bbn
23,/person/author,0.0,0.0,-1.0,bbn
24,/living_thing,1.0,0.3333333432674408,0.5,bbn
25,/geography/island,0.0,0.0,-1.0,bbn
26,/product/mobile_phone,0.0,0.0,-1.0,bbn
27,/award,0.0,0.0,-1.0,bbn
28,/language,0.0,0.0,-1.0,bbn
29,/title,0.0,0.0,-1.0,bbn
30,/person/religious_leader,0.0,0.0,-1.0,bbn
31,/person/coach,0.0,0.0,-1.0,bbn
32,/event/protest,0.0,0.0,-1.0,bbn
33,/event/military_conflict,0.0,0.0,-1.0,bbn
34,/person,0.8510638475418091,0.8196721076965332,0.8350730538368225,bbn
35,/organization/company,0.2068965584039688,0.8571428656578064,0.3333333432674408,bbn
36,/park,0.0,0.0,-1.0,bbn
37,/building/airport,0.0,0.0,-1.0,bbn
38,/law,0.5,0.5,0.5,bbn
39,/building/restaurant,0.0,0.0,-1.0,bbn
40,/organization/sports_team,0.0,0.0,-1.0,bbn
41,/location/bridge,0.0,0.0,-1.0,bbn
42,/product,0.0,0.0,-1.0,bbn
43,/art,0.25,0.4285714328289032,0.3157894611358642,bbn
44,/person/musician,0.0,0.0,-1.0,bbn
45,/play,0.0,0.0,-1.0,bbn
46,/person/actor,0.0,0.0,-1.0,bbn
47,/building,0.8571428656578064,0.3529411852359772,0.5,bbn
48,/building/hotel,0.0,0.0,-1.0,bbn
49,/geography,0.0,0.0,-1.0,bbn
50,/event/sports_event,0.0,0.0,-1.0,bbn
51,/broadcast,0.0,0.0,-1.0,bbn
52,/religion,0.0,0.0,-1.0,bbn
53,/person/artist,0.0,0.0,-1.0,bbn
54,/music,0.0,0.0,-1.0,bbn
55,/building/theater,0.0,0.0,-1.0,bbn
56,/body_part,0.0,0.0,-1.0,bbn
